id;text;homotransphobic;reappropriation
2764;@user_abcd @user_abcdefg E quei 10000 euro se li becca perchè in teoria dovrebbe contribuire a gestire il paese. Invece solo urla da checca come buona parte dei suoi colleghi di dx e sx;1;0
2766;"@user_abc @user_abcdefghij Guarda ho frequentato per anni un locale gay/lesbo con una compagnia mista tra gay lesbiche etero e vie di mezzo, nel gruppo cerano due ragazzi gay che da uomo etero non posso negare fossero due bei ragazzi, ma si vestivano normalmente e non parlavano con la vocina da ""checca""...";1;0
2771;RT @user_abcdefghijk @user_abcdefghi Il fatto è che Montagnier non è ricchione...;1;0
2772;Ma te che odi così tanto le donne per caso sei ricchione domanda [URL];1;0
2774;@user_abcdefgh @user_ab @user_abcd Tu sei frocia poi godo che non andato mica va quello schifo di torino;0;0
2777;@user_abcd mi hai appena dato della checca???;0;0
2778;Valutano 15/20 milioni questo ricchione…io sono stanco davvero [URL];1;0
2782;@user_abcdefgh @user_abc Ciccio, povero si ma non checca.;1;0
2784;povero cocco lui, si sente offeso per essere stato fotografato per quello che non è. in realtà lui è un assassino maschio e vigoroso non una checca da circo. @user_abcdefgh @user_abcdefg #putingohome #RussiaIsATerroristState #StandWithUkraine @user_abcdefghi @user_abcdefghij [URL];1;0
2785;@user_abcdef Cazzo fa povia ma poi quanto è ricchione;1;0
2787;@user_abcdefghij @user_abcd @user_abc @user_abcdefgh @user_abc Perché dovrei stare zitto, solo tu vorresti parlare? Non fare la checca isterica.;1;0
2790;Ahia.... pure Biasin duro con la checca cinese. Stanno crollando gli ultimi avamposti Suningers;1;0
2791;@user_abcd @user_ab Che uno che ti ha fatto guadagnare 180 mln e ti ha portato quasi allo scudetto lo devi fare lavorare. E se ti dice che si poteva prendere senza vendere skriniar si poteva, ma gli han fatto perdere tempo. Marotta si era esposto con sti due giocatori Mentre la checca sta in vacanza;1;0
2798;@user_abcd Ci è arrivato, ci è arrivato… non è riuscito a diventare PDR allora fa la checca isterica;1;0
2799;“perché, finché, e tutte le parole che finiscono con e, come checca” -nina subito prima di affermare che ha due cervelli uno dentro l’altro;0;0
2800;"@user_abcdefghij ho detto ""parole che finiscono con ""che"""" per quello poi ho detto checca (che inizia con che), aveva senso nella mia testa giuro";0;0
2804;@user_abcdefghij @user_abcdefghij Andrea ma dove sei #finito ci manchi #perfavore torna online cojone ricchione demmerda;1;0
2806;@user_abcdefghij Ma no io pago tutto in contanti mica sono un ricchione come te;1;0
2809;@user_a Il parlamento è zeppo di checche isteriche, rancorose: da Conte a Salvini alla Meloni a Pillon, per non parlare del peones. S'è riaffacciato alla scena politica pure quella checca di Fontana, ex ministro della famiglia invocandoil ritornoalle urne. E non se ne sentiva il bisogno;1;0
2812;"Barba, la sai la tenerezza che provavo quando io e mio fratello, due grandissimi 🅱️roci, sentivamo mia nonna utilizzare i termini ""ricchione"", ""pervertito"" e ""peccatore"" per descrivere i membri della comunità LGBTQ? Tanta tenerezza nel cuore. Assai proprio. Indescrivibile guarda [URL]";0;0
2815;@user_abcdef @user_abcdefghi @user_ab Ma come in ferramenta? Ma checca fone;0;0
2816;#eurosportciclismo Gregorio, pero' hai il pelo nelle gambe...mia moglie mi ha detto che se voleva andare con una checca, chiamava l'amico di Bide'. Severa ma giusta;1;0
2817;@user_abcdefgh @user_abc @user_ @user_abcde Ma come continui a dire che giocherà nell'Inter e poi sbraiti come una checca isterica?;1;0
2822;@user_abcdefgh @user_abcdefghij @user_abcdefg È così ignorante da essere ricchione;1;0
2825;@user_abcdef al primo urlaccio da checca di bonucci bremer gli tira un cartone in bocca lo fa tornare al milan;1;0
2826;@user_abcdefgh Eh magari il patto tra i due era comprarlo e non dipingere la ferrari in nerazzurro e fare retromarcia come un ricchione di nanchino ma potremmo sbagliarci;1;0
2828;@user_abcdefgh Cavallo non sta “leccando il culo alla nuova tifoseria”, è la sua tifoseria da quando era bambino, non fare la checca isterica pure tu dai;1;0
2834;Fossi la merda di #AllegriOut me lo farei anche io!!! Ahhh no. Il ricchione non ha vinto un cazzo in Europa!!! [URL] [URL];1;0
2835;checca bosio e la bibliotecaria sono in vacanza insieme??🤨🤨;1;0
2837;siccità, caldo infernale, agricoltura in ginocchio, ma non si parla del reale movente. Non è un cazzo di caldo anomalo, è la cazzo di crisi climatica, ci sta bruciando il cazzo di culo eppure Dario Bressanini se la piglia coi vegani, +;0;0
2840;@user_abcd @user_abcdefg non ce niente di peggio di una checca dispettosa con tutto il rispetto per le checche;1;0
2841;@user_abcd @user_abc @user_abcde È diventato ricchione, non lo sapevi ?;1;0
2842;RT @user_abcd @user_abcdef ma che abbiamo fatto ricchione di merda;1;0
2849;“non hai ancora una ragazza?” come te lo spiego che è ricchione;0;0
2850;♪ #nowplaying Co' checca betta e cate (ténor et basse continue) - Carlo Gaifa (Canzoni da battello di settecento veneziano - 1989) [URL];0;0
2851;"Proteste violente?? Dopo un anno mezzo di leccate di culo, hai il coraggio di dire ""basta proteste violente""?? Tu sei checca massonica. Una vera icona dell'elite che la violenza non sa nemmeno cosa sia perché la fa subire agli altri [URL]";1;0
2852;RT @user_abcdef @user_abcdefg Meglio che mostrare gli outfit da ricchione su Twitter;1;0
2855;definizione di checca isterica: mario draghi.;1;0
2856;RT @user_abcdefghijk @user_abcdefghi Ripeti insieme a me : sono ricchione;1;0
2859;@user_abcdefghi Mentalità pazzesca da checca isterica;1;0
2860;RT @user_abcdefgh Se sei una destra frocia scegli Draghi o Meloni👍 [URL];0;0
2862;@user_abcd Guarda il game history abbiamo startato alle 5 invece che alle 3 brutto ricchione;1;0
2863;@user_abcd Draghi è una vecchia checca isterica che ha la stima di un sacco di vecchie checche isteriche;1;0
2868;@user_abc @user_abcdefgh Ma guardatelo fa bocca da checca 👄 ! 🤣🤣🤣;1;0
2873;“eh ma i personaggi la struttura narrativa i cazzi e i mazzi!” ma giovanni… quando ero un piccolo ricchione di 14 anni che non aveva mai visto un libro destinato a persone come me.. como se dice non me ne fregava un cazzo;0;1
2874;@user_abcd Un uomo può benissimo mettersi una gonna senza dover per forza assomigliare a una checca isterica. [URL];1;0
2878;RT @user_abcdefghijk @user_abcdefg Fosse ricchione?;1;0
2880;@user_abcd A teste de cazzo.. ma non lo vedete che è un profilo fake? 99 su cento e un ricchione di Campobasso di 120 kg;1;0
2887;"@user_ab ""Capiamo""??? Quanti siete? Unite i cervelli? Un parassita pugliese e juventino che di peggio non si può trovare. Tu non sei finocchio sei una checca i peggior froci,che vogliono fare il vocione ma lo pigliano sempre in culo. Guy104? Tu sei Gay104 💕";1;0
2888;Appena esco, metto la mia spesa nel baule ed entro in macchina. Mi giro e per poggiare il telefono e dalla macchina parcheggiata affianco sento urlare: “ricchione, frocio di merda”. Lì allora mi parte il cervello ed abbasso il finestrino. Lui rincara la dose. 4/7;0;0
2889;Per lui a quelli come me bisognerebbe dargli fuoco, mimandomi anche il gesto di accendere l’accendino, ma che non l’averebbe fatto perché se no l’avrebbero portato via. Io gli ho risposto, meglio ricchione che un coglione troglodita come lui. 5/7;0;0
2890;Aggiungendo che sono fiero di non trattare le donne come le tratta lui. Lui vedendo che non fanno effetto i suoi insulti. Rincara così la dose, dicendomi di succhiargli il cazzo: “ciuccia questo ricchione di merda”. Anche lì ho detto che per lui sarebbe stato un onore. 6/7;0;0
2891;@user_abcdefgh Si iscrive a grinder per beccare un vecchio ricchione che lo mantiene;1;0
2892;@user_a @user_a facciamo che se girogia mette taeyeon tu metti il tappo ricchione;1;0
2893;@user_a @user_a non vi sopporto muovetevi tutte e due ricchione di merda porco dio;1;0
2895;@user_abc mi dispiace ma la L l'abbiamo presa noi con scaramuccia anemo e ce la dobbiamo pure tenere + sua madre supporta i 6frocio perché è frocia anche lei;0;0
2896;@user_ab Con i medioevali come voi non puoi parlare civilmente....TERRONE MANGIAPIZZA ....la conosci bene la crosta. Poi piantala con l educazione figlio di troia TU SEI GAY104 LA CHECCA PUGLIESE. 50 anni o 20 ti offenderei comunque orecchietta .;1;0
2897;@user_abcdefghi Ma chi è sta checca plastificata?;1;0
2899;@user_ab @user_abcd @user_abc ua il ricchione e quello sposato jin-jimin;1;0
2900;Squadra di maschi, brutti, sporchi e cattivi composta da nigeriani, uruguaiani, coreani, norvegesi e altre nazioni varie.. Quella checca di dybala in questo spogliatoio del Napoli non sarebbe durato 1 giorno;1;0
2905;"Come ci ha ridotti #Suning. A festeggiare che ""magari"" non avendo preso Bremer ""forse"" teniamo Skriniar. Una proprietà che vuole competere prende Bremer e lo mette con Skriniar. Per me quando la checca cinesina e la sua fallita azienda di famiglia se ne andranno sarà un 25 aprile";1;0
2908;Qui non si fanno distinzioni. Anche il tavolo dei froci. Le ragazze immagine sono state allontanate. Urgente il maschietto di turno. PR sguinzagliati alla ricerca della checca all'uopo. Ma per me questi sono bear. Cercano l'uomo. Mica l'isterica checca. [URL];1;0
2912;@user_ab Alla buon ora ricchione di mamma. Si lavora !! E tu fannullone?? Io sono come descritto IRONICO somaro. Ancora la foto da gay non la invii. Ti sei rottoooo !!! Ooooo ricchioncello ti sei rotto !!! La prox volta fai l omone grosso e cattivo con i tuoi pari lingue lunghe gay.;1;0
2914;Il bove che dice ricchione all'asino [URL] [URL];1;0
2915;@user_abc Guarda a differenza tua invece di lavorare studio, perché ho la possibilità di avere un futuro più stabile che andare a lavorare perché non mi va di fare un cazzo, come molto probabilmente fai te, e basta con sta puttanata del ricchione, è palese che lo sei;1;0
2917;@user_abc La checca isterica ha perso la testa.;1;0
2923;Hyunjin guarda che ti vedo che non hai postato su ig brutto ricchione di merda;1;0
2924;@user_abcde @user_abcd Ma nn dirlo nemmeno x scherzo ricchione;1;0
2926;@user_abcdefghij ho sempre ragione quella è una frocia si merda quando joyce si è spogliata ha applaudito;1;0
2928;@user_abcd cmq ho ordinato il mito di sisfo (nome da ricchione sinceramente) pk nn lo avevano in negozio;1;0
2929;@user_abcde @user_abcde @user_abcdefgh Ma se ieri sembrava una checca isterica, per favore...;1;0
2933;RT @user_abcdefg Una troia come me che sono frocia non usa mai mutandine sotto I collant [URL];0;1
2936;Come hai fatto a diventare ciò che sei? - Intendi ricchione? #tellonym [URL];0;1
2937;Sono una trava matura poco per niente femminile! ...ma mi piace molto atteggiarmi a femminuccia frocia!!! [URL];0;1
2941;@user_abcdef @user_abcde Spoiler: all'idea che non gli votassero la fiducia è diventato letteralmente una checca isterica...;1;0
2944;@user_abc Mi presento son l’orsetto ricchione e come avrai intuito adesso ti inculo;1;0
2945;Scrivi da ricchione quindi il tuo voto vale 0 [URL];1;0
2955;Pov piangi in disco come un ricchione cantando le canzoni gaytristi xddddddd;0;0
2957;Messaggio rivolto a ragazze e donne (preferibilmente zona abruzzo) che vogliono trascorrere una giornata/ serata in semplice compagnia, no assoluto gay e travestiti e con chi ha litigato con acqua e sapone alla larga mercenarie. Contattatemi in privato. [URL];1;0
2965;@user_a @user_abcdefgh Sto ricchione con la maglia cacata? Ci sta...;1;0
2966;@user_abcd Avessimo uno così nel centrocampo della Lazio al posto di quella checca di Alberto sai che goduria;1;0
2967;@user_abcdefgh Ti scandalizza questo discepolo che sapeva amare come una donna? Ancora adesso si dà del ricchione a chi ha un cuore gentile nonostante sia un maschio. Per questo fu crocifisso quell'Uomo, vero Padre, del Cielo.;0;0
2970;questo è ricchione non c'è altra spiegazione;1;0
2975;"@user_abcdefghij @user_abcdefghij Non è una battuta, è uno stereotipo. Se avesse detto ""sculettante come una checca"" sarebbe giustamente stata crocefissa. Invece questa passa per una ""battuta"", ma è uno stereotipo classista bello e buono.";0;0
2980;@user_abcdefg @user_abcde @user_abc @user_abcdefghij Modera i termini feccia reazionaria che parli con un ricchione.;0;1
2984;RT @user_abcd @user_abcdef stai zitto frocio di merda qua l’unico ricchione sei tu;1;0
2985;sono uscita a fare un giro ma dio ho trovato un jeko sul portone di casa ho urlato come una checca;1;0
2991;@user_ab Non mi chiamare chiara ricchione;0;0
2992;come posso essere omofobo? la mia cagna è frocia [URL];0;0
2994;@user_abcdef @user_abcdefghij Come tutti i lecchini... appena possono fanno come l'orsetto ricchione nel boschetto della sua fantasia;1;0
2997;Non posso commentare le sparate di checca paone e nemmeno la sua persona. Davvero, non posso, mi ritroverei tutte le ffo in casa. 😷 [URL];1;0
2998;@user_abcde Con #occhiditigre poi, eh! Per dire di quanto è frou - frou il ricchione sempre col culo nostro, però...;1;0
3001;@user_abcde A me sembra pure frocio, ma come mai i piddini parlano sempre con quel tono effeminato?;1;0
3009;gay omosessuale frocio ricchione [URL];1;0
3010;@user_ @user_abcde Liam è un nome da ricchione raga;1;0
3012;@user_abcdefghij @user_abcdef @user_abcdefg @user_abc @user_abcdefg Quel pagliaccio fa schifo perfino a Dio.. Sono 20 mesi ormai passati da quando aveva assicurato il ritorno di Chico in Italia. A quello lo metterei in carcere ma non in Italia ma tipo Nigeria dove sarebbe la checca di tutti. Che merda d'uomo;1;0
3013;@user_abcdefghij Basta non mescolare le carte di maniera frocia. Ciò che è tecnica dovrebbe rimanere nella tecnica, ciò che è mistero insondabile dovrebbe rimanere mistero insondabile. Così andiamo tutti d'amore e d'accordo.;1;0
3015;Bisognerebbe risalire ai Borboni del 1600 quando nacque il termine “ricchione” 🤷‍♂️ [URL];0;0
3020;@user_abcd @user_abcde Segnalami dai ricchione di merda, sai che cazzo me ne frega, froscione;1;0
3021;@user_abcdefghi sta zitta frocia non rivolgermi la parola;1;0
3023;"@user_abcde Ma esattamente, che problemi ha? Non le basta commuoversi (e mi consenta di dubitarne, avrà sicuramente pensato che il ballerino era un ""ricchione"") per il gesto, senza fare inutili distinguo? Ma si rende conto della inumanità e volgarità della sua ""battaglia"" ideologica?";0;0
3025;@user_abcdefg Ma dico, Calenda ma farti 4/4 di cazzi tuoi, no? Sei solo tu che ha diritto di sbraitare minchiate dalla mattina alla sera? Ma credi di essere credibile come politico? sembri solo una checca inacidita. (Mi scusino le checche per l'accostamento.);1;0
3029;@user_abcde Mi spiace ma nn sono ricchione come te;1;0
3033;Questo #Feltri quando scrive e parla del cdx mi sembra una vecchia checca colta da un attacco isterico. [URL];1;0
3036;@user_abcdefghij @user_a @user_ Ma non ci credo. Passata una checca isterica è in arrivo una sguaiata fascista?;1;0
3037;Pensavo dicesse si crede un ricchione;1;0
3039;@user_abcdefghi @user_abcdefghij @user_abcdefgh leccese e frocia sono proprio io;0;1
3041;@user_abcdefghij @user_abcdefghi Una roba imbarazzante. Ma possiamo ancora presentarci con una calamità simile? E ci sono tifosi che esaltano sto nano da giardino con sta acconciatura orripilante da checca isterica...;1;0
3042;@user_abcdefg @user_ab @user_abcd Ma succhiami i coglioni ricchione di merda, Dante Alighieri del cazzo, tua madre ha il cancro porco iddio;1;0
3044;Il modo in cui vorrei pubblicare gli screenshot di una conversazione delirante appena avuta su grindr ma non voglio essere il ricchione che pubblica sui social le conversazioni di grindr 😩;0;1
3045;@user_abcdefgh Ho un dubbio Andato via Scelgo la fusa la checca il nano e la ronza;0;0
3046;#Ghebreyesus è una checca isterica [URL];1;0
3047;@user_abcdefg 🤣 🤣 🤣 Dai non fare la checca isterica. Diba alla sua età ha un seguito che a te fa andare di maalox. Stai a cuccia carle;1;0
3053;@user_abcdefgh E se lo blatera il checca possiamo crederlo... 🤡;1;0
3054;A una certa dagli uomini te lo aspetti anche, fa schifo, fa orrore, ma te lo aspetti, ci sei abituatx, ma vedere altre donne che ti chiamano succhiacazzi/troia mi fa proprio rabbrividire tutta questa misoginia interiorizzata.;0;0
3055;@user_abcdefgh Falsa e opportunista come sempre la checca paona;1;0
3059;@user_abcdefgh Questo ricchione di Cecchi Paone dovrebbe sparire da ogni televisione. Fa' anche rima.;1;0
3062;@user_abcdefgh @user_abcdefgh @user_abcdefghi Andiamo a mangiare tutti a casa del ricco sociologo #De Masi che ha bruciato il mediocre #Conte. Il sociologo del cazzo sulla povertà ci ha fatto la carriera. Ha sempre fatto il ricchione con il culo degli altri.;1;0
3067;@user_abcdef @user_abcdefgh Primo errore : pensare di sapere cosa pensano gli altri a livello politico Secondo errore : dare del senza palle quando poco tempo fa frignavi come una checca isterica che non sapeva dove sbattere la testa quando qualcuno ti minacciava di denuncia . Fai troppe chiacchiere;1;0
3068;@user_abcde Una cosa non esclude l'altra troglodita di merda. W l'amore in ogni sua forma, abbasso gli omuncoli frustrati e infelici come te. Probabilmente sei una checca Repressa sentendoti parlare, e ti scagli contro chi ha avuto il coraggio di vivere la propria vita.;0;0
3071;taylor swift due anni fa che droppa a bell e buon la cosa più frocia indie poetica che il mondo abbia mai visto dopo le poesie di emily dickinson;0;0
3073;@user_abcdefgh @user_abcdef @user_abcdef Mi dispiace treno perso così impari a fare il ricchione;1;0
3074;@user_abcd @user_abcdef Ma non dategli retta quel checca pavone è un 🤡 venduto.;1;0
3075;"Sta seguendo le tracce del vaiolo delle scimmie ""ricchione""🤫 [URL]";1;0
3076;@user_abcd A Napoli si dice:”Fatt’ benericere da ‘nu prete ricchione” !;0;0
3077;@user_abcdefgh Cecchi Paone solo una vecchia checca, isterica ed impaurita;1;0
3079;Sei come lui per forza ricchione (il gatto suo scappa quando mi vede. Ergo io sono un violento irreparabile e gli orari dei pasti hanno un grande interesse per lui. Salvo chiaramente non essere assolutamente possibile vivere per il cibo... Che volete?);1;0
3080;@user_abcd Ma tanto per capirci, il fatto che un giovane italiano su 4 (o forse su 3?) sia ricchione, è da attribuirsi ai “cambiamenti climatici”?;1;0
3087;@user_abcdef non sei una checca sei proprio una forcia;1;0
3089;0000 anche alla frocia + grande del mondo ti amo stupida stop 😻😭 [URL];0;1
3091;vado a vedere shameless sperando che vedere il mio ricchione ed sheeran mi tiri su di morale;1;0
3092;@user_abcdefg @user_abcdefghi Ecco un altro omofobo o una checca repressa;0;0
3093;Ricordo bene la lunga discussione per stabilire quali fossero i congiunti che si potevano visita e la parlata bizantineggiante neoborbonica di Gonte col suo amico checca . Ad imperitura vergogna [URL];1;0
3096;@user_abcdefgh immagina litigare ad un concerto io direi Stai zitto ricchione e basta omg;1;0
3098;@user_abcd @user_abcdefghij Che dice checca pavone a riguardo?;1;0
3104;ricchione trans e dislessico, ncul raga sto nguaiato [URL];1;0
3109;@user_abcde È disertore chi si vaccina e non chi affronta il Virus. Ovvio che se uno è ciccione o una checca deve vaccinarsi W Dio.!;1;0
3110;@user_abcdefghij solo 25 milioni x Luis? @user_ab state dormendo in piedi ahahahaha andate dalla Lazio offrite 15+ bonus + qualche checca e ci prendiamo El diez più forte della serie a;1;0
3111;È la storia di quella parte di Italia.. La peggiore.. Puttana e frocia... Che vende il culo anche dei genitori pur di avere privilegi senza lavorare.. Non a caso si risvegliano comunisti... Come dopo la guerra... Prima in Toscana e Emilia R. erano tutti fascisti attorno al duce.;1;0
3112;@user_abcdefg Ti faccio diventare cieco ricchione provaci solamente;1;0
3116;dite a changkyun quel ricchione di sbloccarmi;1;0
3117;Ma sei ricchione? [URL];1;0
3124;@user_abcdefghi @user_abcdef Forse ti sfugge che probabilmente questa tizia altro non è che un camionista ricchione di Catanzaro;1;0
3125;@user_ab La doppietta al Napoli in coppa italia é stata oscurata dal Mancio che fa la checca su RaiSport perché Sarri gli da del frocio finocchio! Cosa sarebbe potuto essere!;1;0
3127;Tu non hai gli occhi di tigre, tu hai gli occhi di ricchione corrompibile e corrotto senza spina dorsale.Potrai e dovrai, ergo, cercare candidati piddini come te pieni di vizi e senza alcuna virtù.Fosse per me,la tua campagna elettorale sarebbe limitata al tuo braccio carcerario. [URL];1;0
3134;"Dopo Pogba bisogna subito ricorrere ai ripari; ci amma fà benedicere 'a 'nu prevete ricchione; ossia serve urgentemente la benedizione di un prete diversamente maschio. [URL]";1;0
3135;@user_abcdefg @user_abcdefghi Non ho scelto di essere gay o etero, sono responsabile delle mie idee e di quello che ho fatto e che faccio. Sono responsabile di questo non di essere 'frocio o ricchione’;0;0
3138;@user_abcdef piango checca sarebbe a instanbul;0;0
3139;@user_abc @user_abcdef Che c'entra, è da ricchione, tipo i suv Mercedes.;1;0
3145;@user_abcdef @user_abcdefghi dammi tu i soldi albanese ricchione;1;0
3146;stavo facendo un sogno bellissimo quel ricchione di teddy mi ha svegliata;1;0
3148;sono sempre io ho cambiato icon perché sono frocia [URL];0;1
3149;Un paio di jacinte ardern in più e divento ricchione;0;0
3151;@user_abcd Se non se la chiava penso sia mezzo ricchione;1;0
3152;@user_abcdefg @user_abcd Ma muori tu testa di minchia non ti permettere proprio di augurare la morte a theo ricchione di merda ritorna a segarti sulle foto di tua mammA;1;0
3159;"Sono su un bus che mi porta dall'aeroporto di Ibiza al porto. Al mio lato, un gruppo di ragazzi italiani sui 20 anni, tamarri, accento di Milano. Dopo 15 minuti di viaggio uno di loro commenta sul ""ricchione con lo smalto sulle unghie""(io!) All'inizio voglio lasciare stare. 1/";0;0
3163;@user_abcdefgh Hanno ragione, SCIMMIA, se non sei mai stato una volta a san siro non parlare, gli abbiamo donato il primo grande titolo in carriera e ci snobba da un anno e mezzo sta merda schifosa, vada a fanculo fallito danese ricchione;1;0
3166;📷 | Francesca Sabatella via Instagram Stories (@/checca_sabs). #LorenzoZurzolo [URL];0;0
3167;📹 | Francesca Sabatella via Instagram Stories (@/checca_sabs). #LorenzoZurzolo [URL] [URL];0;0
3169;Stasera degli amici vogliono parlare di organizzare una settimana al mare ad agosto e credo sia arrivato il momento di dirgli chiaramente “sentite, siete tutte coppie etero e io ho voglia di fare il ricchione, I’m out bye”;0;1
3170;vi giuro raga sono bello simpatico sarcastico anche se sono ricchione potete farvi avanti.;0;1
3172;@user_abcdefg @user_abcdefg usi le emoticon dai non volevo ferirti ricchione grassone senza amici;1;0
3174;@user_abcde .... Il classico voto di scambio legalizzato 😡🤬! ... È bellissimo fare il ricchione col culo altrui! .... Aumenti le pensioni col suo denaro!!!;1;0
3175;@user_abcdef @user_abcdefg E lo credo sembri una checca acida;1;0
3176;@user_abcdefghi LA COMBO PREGLIASCO BRINDISI E' LA COSA PIU' DISGUSTOSA CHE UN PROGRAMMA TV POTESSE TRASMETTERE #zonamerda poi se ci metti pure klavi e checca pavone la diarrea è assicurata ( altro che vomito );1;0
3178;"@user_abcde Ma certo, perché chiamare qualcuno ""ricchione"" ora vuol dire ""ritenere che lo smalto esprima una certa femminilità."" A Rossella, non prendiamoci in giro, su. Buona serata ❤️";0;0
3179;"@user_abcdef ""Ricchione"", ""troia"", ""ciccione""... Personaggi così ne hanno per tutti. Oggi ha trovato te, deciso ma educato. È stato fortunato. Ero su autobus qui a Milano dove a disagiati come lui è andata peggio! 😏 Vai tranquillo, penserà la vita a riempire di mazzate un simile sfigato! 😘";0;0
3185;@user_abcdef gia che sono donna frocia e non ho diritto di parola, poi pure pesci, stai descrivendo una pandemia mondiale;0;0
3186;sei oggettivamente ricchione se non mi stai appresso;1;0
3187;"@user_abcd @user_abcdefghi La risposta mia sarebbe la stessa: ""Ogni decisione è figlia di un momento. Anche alla luce di ciò che abbiamo detto e fatto finora, oggi il tema non è all'ordine del giorno."" Poi, chi ha orecchie sia ricchione.";1;0
3188;Rossella... Se chiami uno ricchione sei omofobo. E un testa di minchia. Non ci sono altri modi per definirti [URL];0;0
3191;@user_abcdefghij Checca....rina.... checca..... il nuovo pupino..... [URL];0;0
3192;"@user_abcdef Se dice ""ricchione"" non è del nord...cmq stronzo";0;0
3193;@user_ab Ecco, Li sopra si sentirebbe solo me urlare come una checca isterica 😂;1;0
3194;"@user_abcdef Fino a che la TV dice che ""non te la prendere se ti chiamano ricchione, ridi anche tu!"" non si andrà da nessuna parte. Meno male che nelle grandi città dovrebbe esserci più diversità e tolleranza... mi consolano gli amici suoi, per lo meno.";0;0
3195;@user_abcd Si dice. Maschio, femmina,ricchione, lesbica, e trans questo il mondo , il resto solo sigle di quattro scappati di casa;1;0
3197;@user_abcdefghij Iniziamo ad azzerare tutti i vostri benefit e poi a limare un po i vostri stipendi. Salvini sei un disco rotto. Avevi detto la stessa cosa con le accise. Basta fare il ricchione col culo degli italiani.;0;0
3201;"quando imparerete che ""terrone"" è discriminatorio quanto ""nero"" e ""ricchione"" il mondo sarà un posto migliore.";0;0
3204;@user_abcde @user_abcdefghij dopo due tweet che mi sono comparsi in TL l’ho silenziato. Peggio di una checca isterica;1;0
3208;@user_abcdef Mah io ti posso assicurare che è trasversale a tutte le fasce di età a Milano. Avendo lavorato un una “grande” banca italiana di investimento a Milano ho sentito dare del frocio e del ricchione ai colleghi non presenti da dirigenti più che quarantenni.;0;0
3209;@user_abcd @user_abcdef capisco che sei ricchione ma levati dal mio fidanzato.;1;0
3210;Conte resterà nella storia,famigerato per aver dato il la allo sfacelo dell’Italia. Per invidia e vanagloria,tipica checca isterica.;1;0
3212;Tra due ore gioca l’ac Milan di Milano 7 volte ricchione;1;0
3213;sto mr#orendo il sample di summer renaissance una cosa cosi frocia;0;0
3214;ho capito ricchione ma non porco. [URL];1;0
3215;@user_abc Deficente,ha dato della traviata alla moglie di tramp e e deve stare zitto sto ricchione.;1;0
3218;@user_abc Infatti e una gratta checca o granitina Vivo a Roma ma sono siciliana e conosco la differenza 😉;0;0
3219;@user_abc mi fai venire voglia di diventare ricchione;0;0
3223;@user_abcdefgh @user_abcdefghij Brava va sempre mangiata al chiosco la vera Gratta checca ! Sono di Roma 🥰👍;0;0
3225;@user_abcdef @user_abcdefg @user_abcdefghij @user_abc Vabbè sti cazzi di questo ricchione viterbese 👀;1;0
3226;@user_ab @user_abcdefg Hai finito di sparare minkiate? E di lamentarti come una checca? Fila và. Sei troppo capra per me!;1;0
3229;Detto da chi ha scritto un thread su twitter per farsi consolare dai propri followers, perché su un autobus un tamarro gli aveva dato del ricchione. Ahahahahah! [URL];0;0
3231;@user_abcd Anche se la brodaglia funzionasse trovo un po' da checca ghei avere paura dell'influenza.;1;0
3232;Le persone finiscono di rompere i coglioni al prossimo quando vedono la morte. Con gli sgarri e con le parole puoi far suicidare un ricchione ma sicuramente non fai nulla ad uno stalker fascista. Bisogna essere succitti e coincisi! Devono avere veramente paura di noi!;0;0
3233;@user_abcd @user_abcd come se un tuo amico etero ti chiamasse frocia;0;0
3235;@user_abcdefghij @user_abcdef @user_abcdefghij Imprenditore una che valuta cazzi. Dai ricchione, finsicila. Non si capisce se sei un lui o una lei, ma 100% lo prendi in culo;1;0
3238;RT @user_abcdefghij “perché sei un ricchione” “perché sei forcio”;0;0
3240;La sinistra in Italia e propensa a dare ascolto ai stranieri senza permesso di soggiorno , alle minoranze tipo trans gay etc , meno che agli italiani,bersaglio privilegiato,e perché chiedono i voti agli italiani? Dovrebbero chiederli a chi loro hanno sempre favorito da sempre .;0;0
3241;Sentire uscire dalla bocca di una ragazza di 30 anni la parola checca per definire un ragazzo gay lo trovo sconvolgente, sintomo di ignoranza e basso livello, son scioccato!;0;0
3246;"@user_abcdef Il ""tamarro"" era in compagnia di amici e stava parlando con loro. Non è andato vicino al ""ricchione"" ad insultarlo. Per cui se concordo, in principio, con te, questo caso mi sembra esemplare come episodio di vittimismo e di ricerca facile di consenso.";0;0
3254;"Chiamare uno ricchione e non accettare un fottuto smalto sulle unghie ora si chiama ""accettare la reazione di chi ha una sensibilità diversa dalla tua"". Ridiamo che è meglio 😂😂😂 [URL]";0;0
3255;@user_abcd Chi cazzo ha filmato?! Chi è quel lurido stronzo comunista checca pompinara che ha firmato la sua condanna a morte?! Ah non è nessuno eh! Sarà stata la fatina buona del cazzo! (semicit.);1;0
3257;@user_abcdef Io lo faccio sei tu scassi la minchia agli altri poi usare la parola ricchione ti qualifica più di tante altre;0;0
3258;"@user_abcdef ""ricchione con lo smalto"" mi sembra abbastanza dispregiativo e provocatorio, comunque ok, avevo letto di fretta.";0;0
3260;no mi devi sbloccare anche se sono ricchione e emo anfhe se ho un umorismo discutibile anche se sono un coglione .;0;1
